timestamp,source_ip,destination_ip,protocol,port,threat,user_agent,location,bytes_sent,bytes_received
2025-05-24 23:16:36,130.203.115.64,8.113.109.143,UDP,53,none,Mozilla/5.0,IN,1726,3524
2025-05-24 23:16:37,146.155.119.102,52.163.213.55,UDP,22,malware,Python-urllib/3.8,CA,566,2899
2025-05-24 23:16:38,168.32.99.53,169.60.129.154,TCP,123,none,curl/7.68.0,FR,1562,4530
2025-05-24 23:16:39,136.191.143.250,114.29.204.100,UDP,3306,none,curl/7.68.0,RU,4944,1977
2025-05-24 23:16:40,244.158.219.188,214.20.110.96,TCP,443,none,PostmanRuntime/7.28.4,BR,3449,1327
2025-05-24 23:16:41,37.132.76.168,24.14.28.195,ICMP,22,none,curl/7.68.0,CN,2181,404
2025-05-24 23:16:42,210.159.129.85,89.108.13.217,TCP,123,none,Mozilla/5.0,ZA,1993,3770
2025-05-24 23:16:43,232.109.234.67,215.147.175.241,ICMP,443,none,Mozilla/5.0,AU,4568,4320
2025-05-24 23:16:44,160.250.59.235,199.186.249.15,ICMP,22,ransomware,Wget/1.20.3,RU,1035,2410
2025-05-24 23:16:45,175.121.186.191,37.8.254.208,UDP,3306,phishing,PostmanRuntime/7.28.4,CA,4937,4362
2025-05-24 23:16:46,74.104.67.162,102.32.113.182,TCP,443,none,Mozilla/5.0,DE,1647,3267
2025-05-24 23:16:47,188.81.141.66,206.93.214.238,TCP,80,malware,Wget/1.20.3,RU,4019,1171
2025-05-24 23:16:48,96.125.24.159,2.29.45.88,TCP,22,none,Mozilla/5.0,CA,1615,4875
2025-05-24 23:16:49,179.225.88.231,217.12.74.201,ICMP,123,none,Wget/1.20.3,DE,4731,1012
2025-05-24 23:16:50,11.130.167.5,167.85.237.242,TCP,3306,malware,curl/7.68.0,DE,645,1501
2025-05-24 23:16:51,27.92.73.247,29.129.225.81,TCP,123,none,Mozilla/5.0,IN,4258,2350
2025-05-24 23:16:52,85.241.143.113,29.152.131.195,TCP,22,none,Python-urllib/3.8,US,3472,1585
2025-05-24 23:16:53,43.92.14.47,71.207.221.154,ICMP,123,none,Wget/1.20.3,DE,4553,3544
2025-05-24 23:16:54,238.112.174.88,126.211.236.42,TCP,53,none,curl/7.68.0,FR,1340,2378
2025-05-24 23:16:55,34.193.95.171,144.189.99.217,UDP,53,none,Wget/1.20.3,CN,4720,3095
2025-05-24 23:16:56,109.135.87.46,228.80.171.81,UDP,80,none,Mozilla/5.0,DE,204,4080
2025-05-24 23:16:57,150.85.47.32,62.231.46.153,TCP,3306,ransomware,curl/7.68.0,DE,4072,487
2025-05-24 23:16:58,106.76.26.122,93.96.194.245,ICMP,123,none,Python-urllib/3.8,CA,3057,2821
2025-05-24 23:16:59,250.189.90.13,182.97.8.253,ICMP,3306,none,Python-urllib/3.8,IN,990,4454
2025-05-24 23:17:00,17.60.150.153,237.143.225.160,UDP,443,none,PostmanRuntime/7.28.4,DE,1380,3027
2025-05-24 23:17:01,66.169.114.77,88.18.123.156,UDP,8080,none,Mozilla/5.0,BR,573,189
2025-05-24 23:17:02,76.81.164.68,20.244.130.11,ICMP,80,malware,PostmanRuntime/7.28.4,US,2904,1369
2025-05-24 23:17:03,177.184.174.32,120.38.158.150,TCP,123,none,Wget/1.20.3,RU,3151,3802
2025-05-24 23:17:04,13.253.88.193,9.238.248.135,ICMP,22,none,PostmanRuntime/7.28.4,AU,4977,2006
2025-05-24 23:17:05,72.235.181.141,211.164.180.28,UDP,53,ransomware,curl/7.68.0,CN,3048,1315
2025-05-24 23:17:06,243.22.127.96,56.151.147.169,UDP,80,none,Wget/1.20.3,FR,4492,2631
2025-05-24 23:17:07,168.237.83.78,104.165.73.11,UDP,8080,ddos,PostmanRuntime/7.28.4,CA,3287,1518
2025-05-24 23:17:08,125.138.162.107,105.167.252.227,ICMP,22,none,curl/7.68.0,RU,1388,1709
2025-05-24 23:17:09,142.179.233.32,205.163.190.108,TCP,80,none,Wget/1.20.3,RU,3776,4356
2025-05-24 23:17:10,89.165.83.212,177.132.65.135,TCP,443,none,Wget/1.20.3,FR,2342,2418
2025-05-24 23:17:11,166.234.52.23,96.160.65.245,ICMP,22,none,Mozilla/5.0,CN,1293,597
2025-05-24 23:17:12,27.240.182.61,185.2.104.239,UDP,53,none,curl/7.68.0,US,4166,3707
2025-05-24 23:17:13,164.13.156.243,217.98.254.66,ICMP,80,malware,Python-urllib/3.8,ZA,4907,4337
2025-05-24 23:17:14,88.13.105.155,80.49.154.78,TCP,80,ddos,Wget/1.20.3,RU,1427,3269
2025-05-24 23:17:15,64.5.178.242,198.118.6.170,UDP,22,none,Mozilla/5.0,FR,2638,1443
2025-05-24 23:17:16,223.225.246.99,137.33.93.215,TCP,3306,none,PostmanRuntime/7.28.4,AU,1243,4415
2025-05-24 23:17:17,242.26.101.121,249.180.78.168,ICMP,3306,none,Python-urllib/3.8,ZA,299,2536
2025-05-24 23:17:18,33.25.253.183,36.230.9.107,ICMP,22,none,Mozilla/5.0,DE,2162,2171
2025-05-24 23:17:19,98.64.165.237,10.203.231.36,ICMP,123,none,Mozilla/5.0,IN,4412,191
2025-05-24 23:17:20,86.235.57.104,14.59.100.84,ICMP,8080,none,Mozilla/5.0,RU,1197,1742
2025-05-24 23:17:21,77.68.27.174,218.1.250.221,TCP,123,none,PostmanRuntime/7.28.4,IN,2768,1086
2025-05-24 23:17:22,37.86.202.103,194.245.206.90,TCP,3306,phishing,PostmanRuntime/7.28.4,CA,4975,2432
2025-05-24 23:17:23,88.230.134.135,105.60.238.231,TCP,53,phishing,Mozilla/5.0,AU,3830,2158
2025-05-24 23:17:24,88.8.212.72,218.53.65.141,UDP,22,none,PostmanRuntime/7.28.4,BR,4931,1223
2025-05-24 23:17:25,130.237.25.219,206.16.34.224,UDP,8080,none,PostmanRuntime/7.28.4,CN,3745,796
2025-05-24 23:17:26,105.52.104.147,110.24.203.27,TCP,53,none,curl/7.68.0,ZA,774,3525
2025-05-24 23:17:27,38.84.8.151,38.145.8.94,TCP,53,none,PostmanRuntime/7.28.4,CA,1249,4295
2025-05-24 23:17:28,248.46.218.51,154.2.110.94,ICMP,443,none,Wget/1.20.3,CN,4610,373
2025-05-24 23:17:29,242.19.216.168,51.176.169.85,UDP,53,none,Python-urllib/3.8,IN,3008,4716
2025-05-24 23:17:30,63.102.163.210,161.119.62.11,ICMP,8080,ransomware,Mozilla/5.0,US,1109,160
2025-05-24 23:17:31,224.205.100.190,146.189.113.235,UDP,80,ddos,Mozilla/5.0,RU,4150,4971
2025-05-24 23:17:32,221.95.48.14,54.9.4.37,UDP,22,none,Python-urllib/3.8,DE,4711,3525
2025-05-24 23:17:33,129.254.203.245,105.36.96.2,ICMP,22,none,Wget/1.20.3,CA,2245,3255
2025-05-24 23:17:34,208.117.229.178,117.228.89.202,ICMP,53,none,Mozilla/5.0,DE,3031,2517
2025-05-24 23:17:35,172.40.16.22,85.198.243.201,ICMP,123,none,PostmanRuntime/7.28.4,CA,1060,1540
2025-05-24 23:17:36,216.228.23.247,73.224.37.240,UDP,123,none,Python-urllib/3.8,FR,216,4899
2025-05-24 23:17:37,10.230.54.129,212.4.247.14,ICMP,22,none,Python-urllib/3.8,BR,2691,620
2025-05-24 23:17:38,1.235.77.161,154.50.181.223,UDP,22,none,curl/7.68.0,US,3617,895
2025-05-24 23:17:39,223.154.79.68,78.117.92.213,UDP,123,none,Mozilla/5.0,CN,974,2018
2025-05-24 23:17:40,212.55.33.142,144.79.87.217,UDP,3306,ransomware,Wget/1.20.3,ZA,2039,4993
2025-05-24 23:17:41,226.23.132.7,203.110.153.253,ICMP,80,none,Python-urllib/3.8,RU,1585,978
2025-05-24 23:17:42,70.123.164.84,102.26.170.68,ICMP,3306,none,Mozilla/5.0,BR,2051,2369
2025-05-24 23:17:43,135.149.93.157,61.102.40.106,TCP,3306,none,Wget/1.20.3,RU,2723,1509
2025-05-24 23:17:44,5.123.23.216,186.175.202.80,ICMP,80,none,PostmanRuntime/7.28.4,AU,4244,2563
2025-05-24 23:17:45,121.253.11.64,36.137.179.182,UDP,53,none,curl/7.68.0,CA,3510,2141
2025-05-24 23:17:46,36.68.187.40,246.90.15.152,UDP,123,none,Python-urllib/3.8,BR,1625,2820
2025-05-24 23:17:47,229.2.43.54,181.85.34.5,TCP,123,none,curl/7.68.0,BR,1132,413
2025-05-24 23:17:48,28.83.116.237,198.36.217.49,ICMP,80,none,curl/7.68.0,IN,734,298
2025-05-24 23:17:49,236.151.111.244,52.248.88.16,TCP,8080,ddos,Python-urllib/3.8,BR,3412,2002
2025-05-24 23:17:50,127.95.95.185,38.163.239.159,ICMP,53,ransomware,Mozilla/5.0,CN,3877,3266
2025-05-24 23:17:51,7.216.171.203,39.74.39.11,UDP,443,none,Python-urllib/3.8,AU,3404,4565
2025-05-24 23:17:52,168.127.159.122,223.137.246.231,UDP,53,none,curl/7.68.0,BR,3795,3158
2025-05-24 23:17:53,112.82.253.238,184.8.195.109,TCP,443,none,Python-urllib/3.8,AU,3848,3359
2025-05-24 23:17:54,171.23.136.172,178.40.248.249,ICMP,80,none,Wget/1.20.3,FR,754,3462
2025-05-24 23:17:55,139.61.218.101,116.15.208.60,ICMP,8080,malware,Mozilla/5.0,RU,2535,4858
2025-05-24 23:17:56,32.30.76.48,180.124.115.24,UDP,22,none,Python-urllib/3.8,AU,305,1557
2025-05-24 23:17:57,79.34.224.111,116.150.14.26,UDP,80,none,PostmanRuntime/7.28.4,RU,695,546
2025-05-24 23:17:58,212.103.128.214,244.83.129.154,ICMP,8080,none,Mozilla/5.0,CN,3069,2450
2025-05-24 23:17:59,42.70.133.238,9.71.148.110,TCP,80,none,curl/7.68.0,CA,2311,4761
2025-05-24 23:18:00,229.200.186.26,80.253.116.203,ICMP,8080,none,Wget/1.20.3,CN,4949,2855
2025-05-24 23:18:01,115.90.17.87,163.149.20.33,UDP,123,none,Mozilla/5.0,IN,907,539
2025-05-24 23:18:02,99.46.189.74,12.95.91.96,ICMP,53,none,curl/7.68.0,CN,2745,2216
2025-05-24 23:18:03,139.94.22.222,145.151.91.115,TCP,22,none,Python-urllib/3.8,DE,495,2695
2025-05-24 23:18:04,165.72.25.60,40.102.117.110,ICMP,123,none,Mozilla/5.0,US,3051,2635
2025-05-24 23:18:05,20.53.44.228,154.231.144.235,UDP,3306,none,Mozilla/5.0,AU,2458,303
2025-05-24 23:18:06,120.115.58.170,211.249.117.185,UDP,53,none,PostmanRuntime/7.28.4,BR,1177,822
2025-05-24 23:18:07,26.239.198.137,75.122.155.104,UDP,53,none,Wget/1.20.3,AU,331,4198
2025-05-24 23:18:08,226.254.230.70,178.140.75.181,ICMP,22,none,Wget/1.20.3,CN,1225,4844
2025-05-24 23:18:09,183.31.28.148,231.57.253.179,TCP,3306,none,Mozilla/5.0,CA,4014,2627
2025-05-24 23:18:10,6.47.229.238,17.44.70.110,UDP,123,none,Mozilla/5.0,BR,1865,2001
2025-05-24 23:18:11,57.178.18.202,223.78.11.175,TCP,3306,none,Mozilla/5.0,AU,2312,4281
2025-05-24 23:18:12,23.90.184.19,132.194.200.47,UDP,3306,none,Wget/1.20.3,AU,2737,4067
2025-05-24 23:18:13,6.120.183.195,76.34.170.169,ICMP,53,none,Mozilla/5.0,RU,822,2723
2025-05-24 23:18:14,182.95.16.239,111.38.230.236,ICMP,8080,none,Python-urllib/3.8,FR,2924,738
2025-05-24 23:18:15,85.71.155.196,13.127.201.87,UDP,53,none,curl/7.68.0,BR,4587,915
2025-05-24 23:18:16,114.114.156.48,57.193.75.152,ICMP,443,malware,Python-urllib/3.8,CN,4148,586
2025-05-24 23:18:17,116.9.172.32,143.135.157.103,ICMP,53,none,Mozilla/5.0,IN,3499,1874
2025-05-24 23:18:18,67.36.73.88,15.154.76.218,ICMP,3306,none,PostmanRuntime/7.28.4,IN,4796,2848
2025-05-24 23:18:19,180.141.75.12,16.59.108.192,TCP,53,none,Python-urllib/3.8,FR,1144,293
2025-05-24 23:18:20,137.47.18.128,206.11.153.240,UDP,443,none,Wget/1.20.3,CN,3548,4393
2025-05-24 23:18:21,230.177.166.27,219.192.135.83,UDP,443,none,Python-urllib/3.8,RU,4700,260
2025-05-24 23:18:22,80.192.123.96,145.99.87.250,UDP,80,none,Wget/1.20.3,AU,283,295
2025-05-24 23:18:23,18.149.76.51,244.26.173.91,ICMP,443,phishing,Python-urllib/3.8,US,4043,331
2025-05-24 23:18:24,182.90.68.135,114.79.253.44,TCP,22,none,Python-urllib/3.8,AU,1372,2481
2025-05-24 23:18:25,68.64.220.52,179.93.185.236,ICMP,8080,none,curl/7.68.0,IN,525,3614
2025-05-24 23:18:26,193.129.118.178,3.116.127.137,TCP,443,none,PostmanRuntime/7.28.4,ZA,2681,2451
2025-05-24 23:18:27,115.206.156.159,131.22.27.204,TCP,22,none,curl/7.68.0,DE,925,1673
2025-05-24 23:18:28,9.100.132.176,6.233.222.128,TCP,3306,none,Wget/1.20.3,AU,4278,2229
2025-05-24 23:18:29,26.185.179.173,152.162.247.66,TCP,443,none,Mozilla/5.0,US,2264,4873
2025-05-24 23:18:30,114.215.188.13,2.177.117.35,TCP,80,none,curl/7.68.0,CN,1411,4905
2025-05-24 23:18:31,152.113.27.212,146.186.95.174,TCP,53,ransomware,Wget/1.20.3,FR,3430,2297
2025-05-24 23:18:32,76.45.240.143,93.129.54.95,TCP,443,none,Python-urllib/3.8,BR,3592,153
2025-05-24 23:18:33,139.141.98.227,193.213.128.115,ICMP,53,none,Wget/1.20.3,DE,4001,4384
2025-05-24 23:18:34,42.139.199.112,56.142.21.231,TCP,8080,none,PostmanRuntime/7.28.4,IN,3373,2941
2025-05-24 23:18:35,17.114.13.213,117.201.210.238,UDP,8080,none,curl/7.68.0,IN,4827,4022
2025-05-24 23:18:36,46.156.27.32,41.82.96.64,UDP,22,none,Python-urllib/3.8,IN,696,403
2025-05-24 23:18:37,130.15.49.168,166.52.196.194,UDP,22,ransomware,Mozilla/5.0,RU,3425,4590
2025-05-24 23:18:38,235.86.19.62,86.178.91.159,ICMP,53,none,Python-urllib/3.8,US,3402,577
2025-05-24 23:18:39,77.69.24.69,248.109.210.210,TCP,53,none,Wget/1.20.3,ZA,3310,2759
2025-05-24 23:18:40,162.108.52.16,139.105.188.31,ICMP,80,none,curl/7.68.0,AU,2706,4873
2025-05-24 23:18:41,37.167.143.29,105.168.64.48,TCP,3306,none,PostmanRuntime/7.28.4,AU,2303,2954
2025-05-24 23:18:42,246.139.38.27,79.231.210.114,TCP,443,none,PostmanRuntime/7.28.4,US,3180,4088
2025-05-24 23:18:43,180.46.8.186,245.68.107.40,UDP,3306,none,curl/7.68.0,IN,4835,4753
2025-05-24 23:18:44,59.117.44.176,124.223.6.69,UDP,53,none,curl/7.68.0,IN,3942,1243
2025-05-24 23:18:45,207.251.8.223,227.152.25.201,ICMP,123,none,curl/7.68.0,FR,4211,321
2025-05-24 23:18:46,167.223.1.127,192.64.165.1,UDP,8080,none,PostmanRuntime/7.28.4,FR,4025,2582
2025-05-24 23:18:47,126.147.189.111,61.145.219.62,TCP,443,none,PostmanRuntime/7.28.4,RU,4403,981
2025-05-24 23:18:48,134.73.3.182,21.71.173.212,TCP,22,none,Wget/1.20.3,BR,2845,469
2025-05-24 23:18:49,181.120.176.138,42.236.241.2,UDP,443,none,Mozilla/5.0,FR,3581,3273
2025-05-24 23:18:50,67.118.106.18,147.232.219.156,UDP,3306,none,PostmanRuntime/7.28.4,FR,2513,1062
2025-05-24 23:18:51,153.29.214.124,175.23.74.246,TCP,443,none,PostmanRuntime/7.28.4,BR,3577,2317
2025-05-24 23:18:52,92.235.110.92,157.93.110.119,TCP,3306,none,Python-urllib/3.8,DE,2704,2204
2025-05-24 23:18:53,212.253.29.78,80.206.223.177,UDP,22,ddos,Wget/1.20.3,DE,1415,2951
2025-05-24 23:18:54,161.241.252.88,57.242.111.118,TCP,80,phishing,Python-urllib/3.8,CN,4614,345
2025-05-24 23:18:55,111.141.1.203,123.97.58.139,ICMP,8080,none,Python-urllib/3.8,AU,3037,2398
2025-05-24 23:18:56,138.133.184.106,234.61.64.18,UDP,123,none,Python-urllib/3.8,CN,473,3820
2025-05-24 23:18:57,188.15.78.250,157.159.47.34,UDP,3306,none,PostmanRuntime/7.28.4,DE,1151,4795
2025-05-24 23:18:58,165.56.106.144,166.106.4.50,UDP,8080,none,Wget/1.20.3,DE,1544,2063
2025-05-24 23:18:59,176.53.141.189,206.92.219.34,TCP,53,none,PostmanRuntime/7.28.4,IN,3420,1926
2025-05-24 23:19:00,80.102.136.97,16.203.173.85,ICMP,443,none,curl/7.68.0,US,3176,4264
2025-05-24 23:19:01,182.138.11.186,177.82.65.146,UDP,53,none,Mozilla/5.0,CN,4963,3102
2025-05-24 23:19:02,109.105.163.249,18.2.48.194,ICMP,3306,none,PostmanRuntime/7.28.4,AU,3186,2957
2025-05-24 23:19:03,166.16.231.135,70.36.132.242,ICMP,3306,none,PostmanRuntime/7.28.4,RU,291,4013
2025-05-24 23:19:04,172.200.114.220,111.71.204.40,UDP,3306,none,PostmanRuntime/7.28.4,US,3311,2142
2025-05-24 23:19:05,117.243.253.113,126.202.138.67,UDP,443,none,Wget/1.20.3,CA,2034,3144
2025-05-24 23:19:06,46.211.147.99,148.61.178.213,ICMP,443,none,Python-urllib/3.8,US,1924,2720
2025-05-24 23:19:07,160.150.218.245,68.172.209.139,UDP,8080,none,curl/7.68.0,CN,144,1181
2025-05-24 23:19:08,206.209.23.44,98.144.195.224,TCP,53,malware,Mozilla/5.0,RU,1011,3624
2025-05-24 23:19:09,49.150.73.70,152.87.116.223,TCP,123,phishing,Python-urllib/3.8,CA,736,1119
2025-05-24 23:19:10,52.77.75.111,220.112.146.39,ICMP,8080,ransomware,Mozilla/5.0,FR,3576,216
2025-05-24 23:19:11,19.53.77.172,143.43.87.64,ICMP,443,none,PostmanRuntime/7.28.4,DE,410,2401
2025-05-24 23:19:12,223.45.110.154,54.7.129.66,ICMP,3306,none,Mozilla/5.0,ZA,859,437
2025-05-24 23:19:13,26.164.31.169,126.121.232.181,UDP,80,none,curl/7.68.0,ZA,322,3858
2025-05-24 23:19:14,250.28.153.109,7.228.106.247,ICMP,8080,none,PostmanRuntime/7.28.4,ZA,117,3375
2025-05-24 23:19:15,78.161.254.122,95.37.129.34,UDP,3306,none,Wget/1.20.3,AU,1571,4746
2025-05-24 23:19:16,54.234.148.222,97.236.133.117,TCP,3306,none,Wget/1.20.3,RU,2294,2265
2025-05-24 23:19:17,162.196.78.159,231.116.179.138,TCP,53,none,Python-urllib/3.8,RU,2166,1300
2025-05-24 23:19:18,22.56.248.182,173.254.142.23,ICMP,80,none,curl/7.68.0,CA,1512,4135
2025-05-24 23:19:19,26.169.157.9,206.132.32.2,ICMP,123,none,curl/7.68.0,US,2296,3393
2025-05-24 23:19:20,101.88.98.149,30.252.144.57,ICMP,443,ddos,curl/7.68.0,CA,3311,3451
2025-05-24 23:19:21,232.185.61.108,177.10.177.145,ICMP,22,none,Wget/1.20.3,CN,3854,4275
2025-05-24 23:19:22,15.44.7.18,130.242.225.36,ICMP,123,none,PostmanRuntime/7.28.4,AU,504,1254
2025-05-24 23:19:23,47.151.160.249,157.40.158.242,UDP,123,none,Wget/1.20.3,ZA,534,1029
2025-05-24 23:19:24,102.158.113.118,116.188.118.32,TCP,123,none,Mozilla/5.0,AU,151,821
2025-05-24 23:19:25,181.113.49.52,100.21.20.244,ICMP,443,none,Wget/1.20.3,FR,4704,614
2025-05-24 23:19:26,85.211.16.186,93.23.60.29,ICMP,443,none,curl/7.68.0,IN,2508,226
2025-05-24 23:19:27,76.33.95.130,227.180.114.86,ICMP,22,none,Mozilla/5.0,FR,4444,2625
2025-05-24 23:19:28,252.178.195.246,111.102.222.235,ICMP,80,none,PostmanRuntime/7.28.4,IN,4934,2204
2025-05-24 23:19:29,200.208.250.61,43.160.158.240,UDP,80,none,Python-urllib/3.8,CN,4653,561
2025-05-24 23:19:30,82.168.48.81,37.51.230.181,TCP,123,none,PostmanRuntime/7.28.4,US,3795,1049
2025-05-24 23:19:31,138.64.246.181,97.190.212.212,ICMP,8080,none,curl/7.68.0,FR,825,248
2025-05-24 23:19:32,18.5.211.116,62.202.190.218,UDP,22,none,Wget/1.20.3,DE,1676,4015
2025-05-24 23:19:33,81.208.217.8,41.144.76.95,UDP,443,none,PostmanRuntime/7.28.4,CN,2923,2600
2025-05-24 23:19:34,159.94.32.124,17.51.171.131,TCP,22,none,Mozilla/5.0,IN,3610,4249
2025-05-24 23:19:35,166.188.131.192,219.97.208.194,TCP,22,none,Wget/1.20.3,FR,791,1437
2025-05-24 23:19:36,39.5.160.207,81.25.118.217,UDP,443,none,Mozilla/5.0,RU,4695,2458
2025-05-24 23:19:37,239.191.218.155,145.209.18.138,ICMP,8080,phishing,Python-urllib/3.8,CN,4922,3667
2025-05-24 23:19:38,210.168.48.24,252.92.193.119,TCP,3306,none,Wget/1.20.3,BR,2026,4961
2025-05-24 23:19:39,48.11.171.17,125.83.140.33,TCP,123,none,Wget/1.20.3,RU,3139,121
2025-05-24 23:19:40,177.230.209.202,4.170.173.15,UDP,53,none,Python-urllib/3.8,ZA,991,3773
2025-05-24 23:19:41,97.8.117.46,221.38.177.231,ICMP,3306,none,Wget/1.20.3,DE,4801,1737
2025-05-24 23:19:42,122.70.67.86,84.127.33.64,UDP,53,none,Wget/1.20.3,RU,3012,1560
2025-05-24 23:19:43,249.231.62.145,72.140.175.127,TCP,123,none,Wget/1.20.3,RU,421,3349
2025-05-24 23:19:44,4.233.49.19,220.69.52.83,ICMP,80,none,curl/7.68.0,BR,1856,629
2025-05-24 23:19:45,66.203.138.140,121.13.189.73,UDP,80,none,Python-urllib/3.8,RU,656,230
2025-05-24 23:19:46,238.129.82.190,126.27.7.193,UDP,123,ddos,Mozilla/5.0,BR,323,1735
2025-05-24 23:19:47,211.246.244.128,100.173.22.108,ICMP,80,none,PostmanRuntime/7.28.4,CA,2182,496
2025-05-24 23:19:48,31.225.44.47,142.214.23.90,ICMP,443,none,curl/7.68.0,FR,3599,237
2025-05-24 23:19:49,120.54.31.119,31.239.117.75,ICMP,8080,none,PostmanRuntime/7.28.4,RU,4746,313
2025-05-24 23:19:50,24.189.168.38,52.173.13.188,ICMP,22,none,PostmanRuntime/7.28.4,FR,510,816
2025-05-24 23:19:51,185.244.165.141,162.139.1.84,UDP,80,none,Mozilla/5.0,FR,2740,4163
2025-05-24 23:19:52,197.218.65.95,30.41.28.101,TCP,123,phishing,Wget/1.20.3,IN,1435,3040
2025-05-24 23:19:53,149.126.194.116,207.184.94.129,ICMP,123,none,PostmanRuntime/7.28.4,US,1130,1120
2025-05-24 23:19:54,191.92.170.250,125.98.40.166,TCP,80,none,Mozilla/5.0,AU,309,743
2025-05-24 23:19:55,90.99.47.239,225.91.101.11,ICMP,80,none,Mozilla/5.0,AU,4382,2967
2025-05-24 23:19:56,119.231.219.112,78.140.170.204,ICMP,443,none,Mozilla/5.0,ZA,3163,819
2025-05-24 23:19:57,15.98.71.217,109.65.157.159,TCP,123,none,Python-urllib/3.8,ZA,349,2590
2025-05-24 23:19:58,203.148.144.106,24.35.25.220,ICMP,443,none,PostmanRuntime/7.28.4,DE,1169,2603
2025-05-24 23:19:59,110.120.55.151,119.166.183.195,ICMP,8080,none,curl/7.68.0,AU,484,3934
2025-05-24 23:20:00,73.102.24.106,129.7.137.245,TCP,443,none,Python-urllib/3.8,AU,4235,4614
2025-05-24 23:20:01,65.16.153.160,246.196.161.196,UDP,8080,none,curl/7.68.0,CA,283,150
2025-05-24 23:20:02,50.89.124.140,230.187.62.124,TCP,53,none,Wget/1.20.3,FR,411,2887
2025-05-24 23:20:03,156.59.146.223,152.241.231.240,UDP,80,none,curl/7.68.0,AU,1179,1130
2025-05-24 23:20:04,125.131.251.229,10.83.64.15,TCP,80,ransomware,Python-urllib/3.8,CN,4885,1671
2025-05-24 23:20:05,85.108.204.237,35.173.107.59,ICMP,443,none,curl/7.68.0,IN,4476,4171
2025-05-24 23:20:06,160.38.70.46,148.94.206.110,UDP,8080,none,Mozilla/5.0,IN,2825,3973
2025-05-24 23:20:07,218.11.10.128,39.245.82.183,TCP,123,none,curl/7.68.0,CN,2799,4286
2025-05-24 23:20:08,253.150.68.62,232.30.148.156,TCP,80,none,curl/7.68.0,IN,1144,1685
2025-05-24 23:20:09,61.31.171.90,213.248.45.93,UDP,22,none,Wget/1.20.3,DE,2404,1368
2025-05-24 23:20:10,162.123.48.120,36.7.53.73,ICMP,3306,none,Python-urllib/3.8,BR,3233,3253
2025-05-24 23:20:11,46.76.2.169,169.218.149.150,UDP,443,none,PostmanRuntime/7.28.4,IN,1126,1038
2025-05-24 23:20:12,122.179.98.140,67.80.44.171,TCP,123,none,curl/7.68.0,FR,2546,1515
2025-05-24 23:20:13,161.230.34.37,125.131.53.117,ICMP,3306,none,curl/7.68.0,CN,2912,2213
2025-05-24 23:20:14,53.157.230.126,20.212.174.20,UDP,53,none,Wget/1.20.3,DE,2667,2772
2025-05-24 23:20:15,5.118.109.150,216.76.252.73,UDP,53,none,Wget/1.20.3,RU,205,4275
2025-05-24 23:20:16,24.12.248.121,212.56.39.224,ICMP,123,none,PostmanRuntime/7.28.4,BR,3843,2180
2025-05-24 23:20:17,46.161.240.197,69.107.55.90,TCP,123,none,Mozilla/5.0,IN,3784,567
2025-05-24 23:20:18,53.74.234.186,211.171.38.220,TCP,8080,malware,Mozilla/5.0,RU,798,2917
2025-05-24 23:20:19,112.202.25.198,135.107.199.168,ICMP,53,none,Wget/1.20.3,CA,532,1303
2025-05-24 23:20:20,105.100.250.155,125.58.158.213,TCP,80,none,Wget/1.20.3,CN,4633,2722
2025-05-24 23:20:21,145.179.217.61,201.82.22.18,TCP,8080,none,Mozilla/5.0,US,108,1607
2025-05-24 23:20:22,194.24.57.134,55.121.8.52,TCP,8080,malware,Wget/1.20.3,RU,1160,4266
2025-05-24 23:20:23,142.168.33.231,42.110.81.178,UDP,3306,none,Wget/1.20.3,CN,1981,4753
2025-05-24 23:20:24,169.217.3.97,146.126.156.250,TCP,80,none,Python-urllib/3.8,CN,3506,4814
2025-05-24 23:20:25,209.94.148.75,68.131.207.156,ICMP,8080,none,Python-urllib/3.8,RU,3195,4604
2025-05-24 23:20:26,185.227.148.80,54.166.87.203,ICMP,123,none,Mozilla/5.0,IN,4588,1942
2025-05-24 23:20:27,133.124.193.43,50.128.72.190,TCP,53,none,Mozilla/5.0,BR,2755,898
2025-05-24 23:20:28,36.202.124.15,102.225.167.201,TCP,3306,none,Wget/1.20.3,DE,1177,4380
2025-05-24 23:20:29,86.219.234.58,236.234.11.105,UDP,8080,none,Mozilla/5.0,RU,1467,3913
2025-05-24 23:20:30,71.233.44.76,71.152.155.33,TCP,3306,ransomware,curl/7.68.0,AU,3988,164
2025-05-24 23:20:31,33.64.17.57,13.163.37.196,TCP,53,none,curl/7.68.0,ZA,3194,769
2025-05-24 23:20:32,197.170.168.52,14.36.22.206,ICMP,80,none,Mozilla/5.0,IN,3503,3239
2025-05-24 23:20:33,78.213.20.127,136.118.6.138,TCP,123,none,Python-urllib/3.8,CA,940,4515
2025-05-24 23:20:34,251.61.139.195,49.232.161.173,TCP,123,none,PostmanRuntime/7.28.4,IN,3960,948
2025-05-24 23:20:35,73.169.175.171,59.61.251.152,UDP,53,none,Wget/1.20.3,DE,2875,3197
2025-05-24 23:20:36,66.131.60.84,214.188.121.198,TCP,53,none,curl/7.68.0,US,1841,2199
2025-05-24 23:20:37,143.32.229.86,252.21.71.209,ICMP,3306,none,curl/7.68.0,AU,1445,3383
2025-05-24 23:20:38,20.214.151.89,23.202.158.220,TCP,8080,none,curl/7.68.0,AU,758,4171
